FID	Shape	Borough	Block	Lot	CD	CT2010	CB2010	SchoolDist	Council	ZipCode	FireComp	PolicePrct	HealthArea	SanitBoro	SanitDistr	SanitSub	Address	ZoneDist1	ZoneDist2	ZoneDist3	ZoneDist4	Overlay1	Overlay2	SPDist1	SPDist2	SPDist3	LtdHeight	SplitZone	BldgClass	LandUse	Easements	OwnerType	OwnerName	LotArea	BldgArea	ComArea	ResArea	OfficeArea	RetailArea	GarageArea	StrgeArea	FactryArea	OtherArea	AreaSource	NumBldgs	NumFloors	UnitsRes	UnitsTotal	LotFront	LotDepth	BldgFront	BldgDepth	Ext	ProxCode	IrrLotCode	LotType	BsmtCode	AssessLand	AssessTot	ExemptLand	ExemptTot	YearBuilt	YearAlter1	YearAlter2	HistDist	Landmark	BuiltFAR	ResidFAR	CommFAR	FacilFAR	BoroCode	BBL	CondoNo	Tract2010	XCoord	YCoord	ZoneMap	ZMCode	Sanborn	TaxMap	EDesigNum	APPBBL	APPDate	PLUTOMapID	Version	MAPPLUTO_F	SHAPE_Leng	SHAPE_Area
13293	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	907	47	106	  66	3000	02	2	10016	E016	13	5800	1	06	1B	218 EAST 27 STREET	R8B	 	 	 	 	 	 	 	 	 	N	C4	02	0	 	TABAK FAMILY NY PROPE	2469	9625	0	9625	0	0	0	0	0	0	2	1	5.0	20	20	25.0	98.75	25.0	85.0	 	3	N	5	1	89550.0	717750.0	0.0	0.0	1920	1984	0	 	 	3.9	4.0	0.0	4.0	1	1009070047.0	0	0066	989650	209159	8d	 	104 008	10308	 	0.0	 	1	16V2	0	255.130420767	2566.32944873
13294	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	907	44	106	  66	3000	02	2	10016	E016	13	5800	1	06	1B	224 EAST 27 STREET	R8B	 	 	 	 	 	 	 	 	 	N	C4	02	0	 	ALAN ZIESS, TRUSTEE	2469	9625	0	9625	0	0	0	0	0	0	2	1	5.0	20	20	25.0	98.75	25.0	85.0	E	3	N	5	2	180000.0	1283400.0	0.0	0.0	1920	0	0	 	 	3.9	4.0	0.0	4.0	1	1009070044.0	0	0066	989716	209123	8d	 	104 008	10308	 	0.0	 	1	16V2	0	257.938937753	2710.33072933
13296	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	905	38	106	  66	5000	02	2	10010	E016	13	5800	1	06	1B	238 EAST 25 STREET	R8B	 	 	 	 	 	 	 	 	 	N	C1	02	0	 	234-240 E 25TH ASSOC	3950	15774	0	15774	0	0	0	0	0	0	2	1	6.0	30	30	40.0	98.75	40.0	85.75	 	2	N	5	2	316350.0	2069550.0	0.0	0.0	1900	0	0	 	 	3.99	4.0	0.0	4.0	1	1009050038.0	0	0066	989597	208600	8d	 	104 007	10308	 	0.0	 	1	16V2	0	276.706830388	3855.3625494
13297	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	910	14	106	  70	3001	02	2	10016	E016	13	5800	1	06	2A	229 EAST 29 STREET	R8B	 	 	 	 	 	 	 	 	 	N	D4	03	0	 	229 E 29 OWNERS CORP	14562	55737	0	55737	0	0	0	0	0	0	2	1	6.0	113	113	150.0	98.75	67.0	150.0	 	3	N	5	2	981000.0	6007050.0	9440.0	9440.0	1940	1986	0	 	 	3.83	4.0	0.0	4.0	1	1009100014.0	0	0070	990030	209715	8d	 	104 008	10308	 	0.0	 	1	16V2	0	524.038937102	15037.71805
13298	<geoprocessing describe geometry object object at 0x0F02D4C0>	MN	911	14	106	  70	2001	02	2	10016	L007	17	5800	1	06	2A	221 EAST 30 STREET	R7B	 	 	 	 	 	 	 	 	 	N	O2	05	0	P	THE REMNANT PRESBYTER	3066	8537	8537	0	8537	0	0	0	0	0	2	1	4.0	0	1	31.5	98.75	31.5	52.75	 	3	N	5	2	270000.0	882000.0	270000.0	882000.0	1920	1915	0	 	 	2.78	3.0	0.0	3.0	1	1009110014.0	0	0070	990098	209972	8d	 	104 021	10308	 	0.0	 	1	16V2	0	258.920745427	2993.22776981
13304	<geoprocessing describe geometry object object at 0x0F02D4C0>	MN	885	50	106	  72	4001	02	2	10016	E016	13	5300	1	06	2A	156 EAST 30 STREET	R8B	C2-8	 	 	 	 	 	 	 	 	Y	D9	03	0	P	156 E. 30 REALTY	2469	14364	1000	13364	1000	0	0	0	0	0	2	1	7.0	19	20	25.0	98.75	25.0	94.0	 	3	N	5	2	630000.0	1459350.0	0.0	0.0	1920	1998	0	 	 	5.82	4.0	0.0	4.0	1	1008850050.0	0	0072	989627	210055	8d	 	104 019	10307	 	0.0	 	1	16V2	0	251.643029401	2530.49815
13306	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	884	54	106	  72	4002	02	2	10016	E016	13	5300	1	06	2A	142 EAST 29 STREET	R8B	 	 	 	 	 	 	 	 	 	N	M3	08	0	X	ST STEPHENS RC CHURCH	9275	11199	11199	0	0	0	0	0	0	11199	2	1	3.0	0	0	100.0	98.75	34.5	93.0	 	0	Y	5	5	1197000.0	1791900.0	1197000.0	1791900.0	1898	0	0	 	 	1.21	4.0	0.0	4.0	1	1008840054.0	0	0072	989359	209910	8d	 	104 019	10307	 	0.0	 	1	16V2	0	405.599501091	9706.17919949
13307	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	909	28	106	  66	1000	02	2	10016	E016	13	5800	1	06	2A	247 EAST 28 STREET	C1-8A	R8B	 	 	 	 	 	 	 	 	Y	D6	04	0	P	MB GRAYSON LLC	13915	108614	8224	100390	0	8224	0	0	0	0	2	1	17.0	128	130	98.75	125.08	99.0	120.0	 	2	Y	3	2	1890000.0	12703050.0	0.0	0.0	1978	2012	0	 	 	7.81	7.52	2.0	7.5	1	1009090028.0	0	0066	990117	209383	8d	 	104 008	10308	 	0.0	 	1	16V2	0	594.513852575	14578.5172454
13308	<geoprocessing describe geometry object object at 0x0F02D4C0>	MN	909	13	106	  66	1000	02	2	10016	E016	13	5800	1	06	2A	225 EAST 28 STREET	R8B	 	 	 	 	 	 	 	 	 	N	C4	02	0	P	221-223 E. 28TH ST.,L	1810	6675	0	6675	0	0	0	0	0	0	2	1	5.0	10	10	18.33	98.75	18.0	88.0	 	3	N	5	2	78834.0	276091.0	0.0	0.0	1900	0	0	 	 	3.69	4.0	0.0	4.0	1	1009090013.0	0	0066	989897	209495	8d	 	104 008	10308	 	0.0	 	1	16V2	0	240.001149499	1858.85383037
13312	<geoprocessing describe geometry object object at 0x0F02D4C0>	MN	887	30	106	  72	5001	02	2	10016	L007	17	5300	1	06	2A	151 EAST 31 STREET	R8B	C6-2A	C1-9	 	 	 	 	 	 	 	Y	D6	04	0	P	MHP LAND ASSOCIATES	82950	800227	155834	644393	59342	56191	31566	0	0	8735	2	1	31.0	709	725	420.0	197.5	177.0	402.0	 	1	N	1	0	27000000.0	101088000.0	0.0	0.0	1988	0	0	 	 	9.65	4.0	0.0	4.0	1	1008870030.0	0	0072	989761	210510	8d	 	104 020	10307	 	0.0	 	1	16V2	0	1260.33830456	86895.6777258
13313	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	911	54	106	  70	2001	02	2	10016	L007	17	5800	1	06	2A	218 EAST 31 STREET	R7B	 	 	 	 	 	 	 	 	 	N	C0	02	0	 	LIPSKI WINSLOW, ANNA	1975	3200	0	3200	0	0	0	0	0	0	2	1	3.0	3	3	20.0	98.75	20.0	40.0	 	2	N	5	1	105516.0	165888.0	0.0	0.0	1901	0	0	 	 	1.62	3.0	0.0	3.0	1	1009110054.0	0	0070	990134	210068	8d	 	104 021	10308	 	0.0	 	1	16V2	0	245.681994436	2057.95498778
13316	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	888	37	106	  72	5000	02	2	10016	L007	17	5300	1	06	2A	165 EAST 32 STREET	C1-9	 	 	 	 	 	 	 	 	 	N	D4	03	0	 	BYRON HOUSE OWNRS COR	9875	133749	10000	123749	0	8475	0	0	0	1525	2	1	20.0	135	141	98.75	100.0	96.0	96.0	 	3	Y	3	2	1759500.0	11799450.0	282877.0	282877.0	1964	1988	0	 	 	13.54	10.0	2.0	10.0	1	1008880037.0	0	0072	990006	210614	8d	 	104 020	10307	 	0.0	 	1	16V2	0	410.696298957	10537.1660372
13317	<geoprocessing describe geometry object object at 0x0F02D060>	MN	885	10	105	  72	3001	02	2	10016	E016	14	5300	1	05	1A	109 EAST 29 STREET	C4-5A	 	 	 	 	 	 	 	 	 	N	C1	02	0	 	SINHA DEVELOPMENT,	1975	5760	0	5760	0	0	0	0	0	0	2	1	4.0	7	7	20.0	98.75	20.0	55.0	E	3	N	5	2	156206.0	565453.0	0.0	0.0	1910	1987	0	 	 	2.92	4.0	4.0	4.0	1	1008850010.0	0	0072	989020	210275	8d	 	104 019	10307	 	0.0	 	1	16V2	0	241.964077082	2023.11967108
13319	<geoprocessing describe geometry object object at 0x0F02D060>	MN	886	17	105	  72	3000	02	2	10016	L007	14	5300	1	05	1A	125 EAST 30 STREET	C4-5A	 	 	 	 	 	 	 	 	 	N	C5	02	0	 	125 EAST 30TH STREET	1901	5057	0	5057	0	0	0	0	0	0	2	1	4.0	10	10	19.25	98.75	19.0	55.0	 	3	N	5	1	144825.0	506784.0	0.0	0.0	1930	0	0	 	 	2.66	4.0	4.0	4.0	1	1008860017.0	0	0072	989230	210452	8d	 	104 019	10307	 	0.0	 	1	16V2	0	248.343089721	2038.89571083
13320	<geoprocessing describe geometry object object at 0x0F02D060>	MN	907	16	106	  66	3000	02	2	10010	E016	13	5800	1	06	1B	225 EAST 26 STREET	R8B	 	 	 	 	 	 	 	 	 	N	D9	03	0	 	225 EAST 26TH STREET,	12343	54252	6150	48102	0	0	6150	0	0	0	2	1	7.0	89	90	125.0	98.75	125.0	91.0	G	3	N	5	2	976500.0	4548600.0	0.0	0.0	1963	0	0	 	 	4.4	4.0	0.0	4.0	1	1009070016.0	0	0066	989711	209010	8d	 	104 008	10308	 	0.0	 	1	16V2	0	452.447276026	12647.5663243
13322	<geoprocessing describe geometry object object at 0x0F02D060>	MN	885	85	105	  72	3001	02	2	10016	E016	14	5300	1	05	1A	106 EAST 30 STREET	C6-4A	 	 	 	 	 	 	 	 	 	N	C5	02	0	 	BAYARD ST. PROPERTIES	1975	4742	0	4742	0	0	0	0	0	0	2	1	4.0	7	7	20.0	98.75	20.0	64.0	 	3	N	5	2	116864.0	408216.0	0.0	0.0	1915	1989	0	 	 	2.4	10.0	10.0	10.0	1	1008850085.0	0	0072	989012	210395	8d	 	104 019	10307	 	0.0	 	1	16V2	0	242.659909992	2020.89970787
13323	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	907	11	106	  66	3000	02	2	10010	E016	13	5800	1	06	1B	215 EAST 26 STREET	R8B	 	 	 	 	 	 	 	 	 	N	C4	02	0	P	215 EAST 26TH STREET	2469	10095	750	9345	0	750	0	0	0	0	2	1	5.0	18	20	25.0	98.75	25.0	83.0	 	3	N	5	2	77400.0	1231200.0	0.0	0.0	1912	1959	0	 	 	4.09	4.0	0.0	4.0	1	1009070011.0	0	0066	0	0	8d	 	 	 	 	0.0	 	1	16V2	0	250.578384313	2489.0268036
13325	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	908	7502	106	  66	2001	02	2	10016	E016	13	5800	2	06	 	385 3 AVENUE	C2-8	 	 	 	 	 	 	 	 	 	N	RM	04	0	 	 	4446	63277	3160	60117	0	3160	0	0	0	0	2	1	18.0	49	50	49.33	90.0	49.33	90.0	 	3	N	0	5	400050.0	8223300.0	366768.0	6810750.0	2006	0	0	 	 	14.23	10.0	2.0	10.0	1	1009087502.0	1953	0066	989585	209460	8d	 	104 008	10308	 	1009080056.0	12/08/2008	1	16V2	7	279.302160895	4452.30480516
13329	<geoprocessing describe geometry object object at 0x0F02D320>	MN	884	68	105	  72	3002	02	2	10016	E016	13	5300	1	05	1B	136 LEXINGTON AVENUE	C6-2A	 	 	 	 	 	 	 	 	 	N	B9	01	0	P	SUN MING CHU COMPANY	1296	3328	0	3328	0	0	0	0	0	0	2	1	4.0	2	2	16.25	81.0	16.25	52.0	 	3	Y	5	2	104929.0	149110.0	0.0	0.0	1901	0	0	 	 	2.57	6.02	6.0	6.5	1	1008840068.0	0	0072	989133	210042	8d	 	104 019	10307	 	0.0	 	1	16V2	0	200.177854994	1404.52212729
13331	<geoprocessing describe geometry object object at 0x0F02D320>	MN	911	8	106	  70	2001	02	2	10016	L007	17	5800	1	06	2A	207 EAST 30 STREET	R7B	 	 	 	 	 	 	 	 	 	N	D3	03	0	 	207 EAST 30TH STREET	9875	47903	0	47903	0	0	0	0	0	0	2	1	10.0	79	79	100.0	98.75	96.0	99.0	 	1	N	5	2	1552500.0	6708150.0	0.0	0.0	1985	0	0	 	 	4.85	3.0	0.0	3.0	1	1009110008.0	0	0070	990015	210018	8d	 	104 021	10308	 	0.0	 	1	16V2	0	401.195484694	10058.8091728
13333	<geoprocessing describe geometry object object at 0x0F02D320>	MN	887	23	105	  72	2002	02	2	10016	L007	14	5300	1	05	1A	184 LEXINGTON AVENUE	C6-2A	 	 	 	 	 	 	 	 	 	N	D7	04	0	P	TRICO EQUITIES COMPAN	7571	97414	12600	84814	0	12600	0	0	0	0	2	1	17.0	96	100	87.0	100.0	82.0	86.0	 	3	Y	5	2	2731500.0	16020450.0	0.0	0.0	1984	0	0	 	 	12.87	6.02	6.0	6.5	1	1008870023.0	0	0072	989463	210654	8d	 	104 020	10307	 	0.0	 	1	16V2	0	472.426764817	9025.93432202
13335	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	885	7503	106	  72	4001	02	2	10016	E016	13	5300	2	06	 	144 EAST 30 STREET	R8B	 	 	 	 	 	 	 	 	 	N	R1	02	0	 	 	2469	10402	0	10402	0	0	0	0	0	0	2	1	5.0	5	5	25.0	98.75	25.0	68.75	 	3	N	0	2	127095.0	1161430.0	2360.0	2360.0	1920	2009	2009	 	 	4.21	4.0	0.0	4.0	1	1008857503.0	2208	0072	989518	210115	8d	 	104 019	10307	 	1008850056.0	09/16/2011	1	16V2	7	249.239794399	2409.51227742
13337	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	907	21	106	  66	3001	02	2	10010	E016	13	5800	1	06	1B	235 EAST 26 STREET	R8B	 	 	 	 	 	 	 	 	 	N	C4	02	0	P	235-237   CORP	2469	10045	0	10045	0	0	0	0	0	0	2	1	5.0	20	20	25.0	98.75	25.0	88.0	 	3	N	5	2	135000.0	819000.0	0.0	0.0	1920	0	0	 	 	4.07	4.0	0.0	4.0	1	1009070021.0	0	0066	989777	208973	8d	 	104 008	10308	 	0.0	 	1	16V2	0	253.516073431	2585.88373637
13341	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	906	1	106	  66	4000	02	2	10010	E016	13	5800	1	06	1B	201 EAST 25 STREET	C2-8	R8B	 	 	 	 	 	 	 	 	Y	D4	03	0	P	20125 OWNERS CORPORAT	12838	170080	16015	154065	0	7866	8149	0	0	0	2	1	18.0	164	166	105.0	123.44	94.0	123.0	G	2	Y	3	2	1800000.0	19248750.0	206724.0	206724.0	1965	1974	0	 	 	13.25	10.0	2.0	10.0	1	1009060001.0	0	0066	989311	208951	8d	 	104 007	10308	 	0.0	 	1	16V2	0	468.505261976	13496.5033103
13342	<geoprocessing describe geometry object object at 0x0F02D320>	MN	886	67	105	  72	3000	02	2	10016	L007	14	5300	1	05	1A	170 LEXINGTON AVENUE	C6-2A	 	 	 	 	 	 	 	 	 	N	C3	02	0	 	170 LEXINGTON LLC	1590	3552	0	3552	0	0	0	0	0	0	2	1	4.0	4	4	19.75	80.5	20.0	52.0	E	3	N	5	5	187237.0	284700.0	0.0	0.0	1910	0	0	 	 	2.23	6.02	6.0	6.5	1	1008860067.0	0	0072	989359	210451	8d	 	104 019	10307	 	0.0	 	1	16V2	0	206.468326274	1580.71633541
13343	<geoprocessing describe geometry object object at 0x0F02D320>	MN	886	46	106	  72	4000	02	2	10016	L007	17	5300	1	06	2A	438 3 AVENUE	C1-9	 	 	 	 	 	 	 	 	 	N	S5	04	0	 	R&B PROPERTY LLC	1180	2988	718	2270	0	718	0	0	0	0	2	1	4.0	5	6	19.67	60.0	18.0	37.0	 	3	N	5	5	129923.0	362833.0	0.0	0.0	1910	1987	0	 	 	2.53	10.0	2.0	10.0	1	1008860046.0	0	0072	989783	210173	8d	 	104 019	10307	 	0.0	 	1	16V2	0	170.336710379	1370.47755717
13345	<geoprocessing describe geometry object object at 0x0F2D08E0>	MN	886	68	105	  72	3000	02	2	10016	L007	14	5300	1	05	1A	172 LEXINGTON AVENUE	C6-2A	 	 	 	 	 	 	 	 	 	N	S4	04	0	 	COLOR 172 REALTY CORP	1590	3795	800	2995	0	800	0	0	0	0	2	1	4.0	4	5	19.75	80.5	20.0	52.0	E	3	N	5	5	146091.0	307464.0	0.0	0.0	1910	0	0	 	 	2.39	6.02	6.0	6.5	1	1008860068.0	0	0072	989369	210468	8d	 	104 019	10307	 	0.0	 	1	16V2	0	208.846344668	1681.15156871
