FID	Shape	Borough	Block	Lot	CD	CT2010	CB2010	SchoolDist	Council	ZipCode	FireComp	PolicePrct	HealthArea	SanitBoro	SanitDistr	SanitSub	Address	ZoneDist1	ZoneDist2	ZoneDist3	ZoneDist4	Overlay1	Overlay2	SPDist1	SPDist2	SPDist3	LtdHeight	SplitZone	BldgClass	LandUse	Easements	OwnerType	OwnerName	LotArea	BldgArea	ComArea	ResArea	OfficeArea	RetailArea	GarageArea	StrgeArea	FactryArea	OtherArea	AreaSource	NumBldgs	NumFloors	UnitsRes	UnitsTotal	LotFront	LotDepth	BldgFront	BldgDepth	Ext	ProxCode	IrrLotCode	LotType	BsmtCode	AssessLand	AssessTot	ExemptLand	ExemptTot	YearBuilt	YearAlter1	YearAlter2	HistDist	Landmark	BuiltFAR	ResidFAR	CommFAR	FacilFAR	BoroCode	BBL	CondoNo	Tract2010	XCoord	YCoord	ZoneMap	ZMCode	Sanborn	TaxMap	EDesigNum	APPBBL	APPDate	PLUTOMapID	Version	MAPPLUTO_F	SHAPE_Leng	SHAPE_Area
966	<geoprocessing describe geometry object object at 0x0F02DE80>	MN	279	8	103	  27	1006	02	1	10038	E009	5	7800	1	03	1A	21 OLIVER STREET	R7-2	 	 	 	C2-5	 	 	 	 	 	N	M1	08	0	X	ST JAMES R C CHURCH	1584	3148	3148	0	0	0	0	0	0	3148	2	1	3.0	0	1	21.92	73.0	22.0	51.0	 	3	Y	5	1	123300.0	221400.0	123300.0	221400.0	1900	1987	0	 	 	1.99	3.44	0.0	6.5	1	1002790008.0	0	0027	984762	198834	12d	 	101S029	10107	 	0.0	 	1	16V2	0	184.609770815	1428.38995001
969	<geoprocessing describe geometry object object at 0x0F02D640>	MN	277	52	103	   8	2000	02	1	10038	E009	5	7800	1	03	1A	31 CATHERINE STREET	R7-2	 	 	 	C1-5	 	 	 	 	 	N	C7	04	0	 	31 CATHERINE LLC	2820	9876	1650	8225	0	1650	0	0	0	0	2	1	5.0	16	18	25.08	112.0	25.0	79.0	 	3	N	5	2	159750.0	441450.0	0.0	0.0	1900	0	0	 	 	3.5	3.44	0.0	6.5	1	1002770052.0	0	0008	985146	198860	12d	 	101S029	10107	 	0.0	 	1	16V2	0	276.065102787	2816.60941501
970	<geoprocessing describe geometry object object at 0x0F02DAE0>	MN	276	53	103	   8	3000	02	1	10038	E009	5	7800	1	03	1A	45 CATHERINE STREET	R7-2	 	 	 	C1-5	 	 	 	 	 	N	C7	04	0	 	YAN'S SISTER'S CORP.	1755	7080	1400	5680	0	1400	0	0	0	0	2	1	5.0	8	10	27.25	65.75	27.0	52.0	 	3	Y	5	2	170169.0	474910.0	0.0	0.0	1915	1988	0	 	 	4.03	3.44	0.0	6.5	1	1002760053.0	0	0008	985168	198655	12d	 	101S028	10107	 	0.0	 	1	16V2	0	198.979725643	2058.81441519
971	<geoprocessing describe geometry object object at 0x0F02D400>	MN	281	13	103	   8	1000	02	1	10002	E009	5	7800	1	03	1A	30 EAST BROADWAY	C6-1G	 	 	 	 	 	 	 	 	 	N	O5	05	0	 	YEN KEE CORP	1758	10563	10563	0	8913	0	0	0	0	1650	2	1	5.0	0	2	25.0	70.42	25.0	66.0	 	3	Y	5	2	168750.0	1433250.0	0.0	0.0	1900	1988	2007	 	 	6.01	3.44	6.0	6.5	1	1002810013.0	0	0008	985197	199305	12d	 	101S029	10107	 	0.0	 	1	16V2	0	198.211060456	1872.7539354
976	<geoprocessing describe geometry object object at 0x0F02D400>	MN	162	16	103	  29	3003	02	1	10013	E009	5	7700	1	03	1A	30 MOTT STREET	C6-1	 	 	 	 	 	 	 	 	 	N	S5	04	0	P	BELTTECH AT MOTT,	2302	5721	1725	3996	0	1725	0	0	0	0	2	1	3.0	6	7	24.0	96.25	24.0	90.0	 	3	Y	5	2	51376.0	283182.0	0.0	0.0	1910	1966	0	 	 	2.49	3.44	6.0	6.5	1	1001620016.0	0	0029	984645	199662	12d	 	101S032	10105	 	0.0	 	1	16V2	0	242.818215327	2336.91604221
978	<geoprocessing describe geometry object object at 0x0F02D400>	MN	289	1	103	  29	3004	02	1	10002	E009	5	7700	1	03	1A	1 BOWERY	C6-1G	 	 	 	 	 	 	 	 	 	N	W1	08	0	O	NYC ED CONSTRUCTIONFU	247567	146500	146500	0	0	0	0	0	0	146500	2	1	5.0	0	0	703.83	650.17	57.0	112.0	 	0	Y	3	5	10584450.0	23172300.0	10584450.0	23172300.0	1978	0	0	 	 	0.59	3.44	6.0	6.5	1	1002890001.0	0	0029	985376	199717	12d	Y	101S030	10107	 	0.0	 	1	16V2	0	2258.31156351	251758.621869
980	<geoprocessing describe geometry object object at 0x0F02D400>	MN	162	54	103	  29	3004	02	1	10013	E009	5	7700	1	03	1A	16 BOWERY	C6-1	 	 	 	 	 	 	 	 	 	N	O5	05	0	P	HIP WAH HING REALTY C	2375	9276	9276	0	6957	2319	0	0	0	0	2	1	4.0	0	5	24.92	100.83	25.0	101.0	 	3	Y	5	2	174600.0	549000.0	0.0	0.0	1920	0	0	 	 	3.91	3.44	6.0	6.5	1	1001620054.0	0	0029	984930	199615	12d	 	101S032	10105	 	0.0	 	1	16V2	0	253.474378858	2325.44116817
982	<geoprocessing describe geometry object object at 0x0F02D1C0>	MN	108	4	101	  15.01	3004	02	1	10038	E006	5	7700	1	01	 	        SOUTH STREET	C6-4	 	 	 	 	 	LM	 	 	 	N	V9	11	0	C	NYC DEPT OF HIGHWAYS	82775	0	0	0	0	0	0	0	0	0	4	0	0.0	0	0	118.83	691.5	0.0	0.0	 	0	Y	5	5	15142950.0	15142950.0	15142950.0	15142950.0	0	0	0	 	BROOKLYN BRIDGE	0.0	10.0	10.0	10.0	1	1001080004.0	0	001501	984144	197551	12d	Y	101S024	10103	 	0.0	 	1	16V2	0	1640.12202647	88096.0697699
983	<geoprocessing describe geometry object object at 0x0F02D1C0>	MN	199	7501	103	  29	2001	02	1	10013	E009	5	7700	1	03	 	210 CANAL STREET	C6-1G	 	 	 	 	 	 	 	 	 	N	RC	05	0	 	 	7468	48208	48208	0	35537	12671	0	0	0	0	2	1	6.0	0	54	0.17	0.0	0.0	0.0	 	0	N	0	5	1124108.0	5171848.0	0.0	0.0	1920	0	0	 	 	6.46	3.44	6.0	6.5	1	1001997501.0	976	0029	984538	200489	12c	 	100 000	10105	 	1001990014.0	07/18/1997	1	16V2	7	366.375156046	8262.34624718
984	<geoprocessing describe geometry object object at 0x0F02D540>	MN	162	48	103	  29	3004	02	1	10013	E009	5	7700	1	03	1A	16 DOYERS STREET	C6-1	 	 	 	 	 	 	 	 	 	N	K2	05	0	 	CAI NONG	665	1995	1330	665	0	1330	0	0	0	0	2	1	2.0	2	4	26.33	26.0	26.0	26.0	 	0	Y	5	5	58950.0	178650.0	0.0	0.0	1920	0	0	 	 	3.0	3.44	6.0	6.5	1	1001620048.0	0	0029	984798	199621	12d	 	101S032	10105	 	0.0	 	1	16V2	0	115.470086817	787.296282882
985	<geoprocessing describe geometry object object at 0x0F02D540>	MN	202	12	103	  29	3000	02	1	10013	E009	5	7700	1	03	1A	160 CANAL STREET	C6-1G	 	 	 	 	 	 	 	 	 	N	S9	04	0	 	CANBETH REALTY CORP	1900	5379	1500	3879	0	1500	0	0	0	0	2	1	3.0	4	6	37.5	50.67	36.0	51.0	E	2	N	3	5	209782.0	463372.0	0.0	0.0	1910	0	0	 	 	2.83	3.44	6.0	6.5	1	1002020012.0	0	0029	985092	200247	12c	 	101S032	10105	 	0.0	 	1	16V2	0	185.126072619	2086.43489931
987	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	164	29	103	  29	1006	02	1	10013	E009	5	7700	1	03	1A	43 MOTT STREET	C6-1	 	 	 	 	 	 	 	 	 	N	C7	04	0	P	43 MOTT REALTY OWNER	2354	10700	2220	8480	0	2220	0	0	0	0	2	1	6.0	16	31	25.0	94.17	25.0	78.0	 	3	Y	5	2	126000.0	1067400.0	0.0	0.0	1915	2005	0	 	 	4.55	3.44	6.0	6.5	1	1001640029.0	0	0029	984528	199856	12d	 	101S032	10105	 	0.0	 	1	16V2	0	244.76530077	2476.18098939
989	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	276	3	103	   8	3000	02	1	10002	E009	5	7800	1	03	1A	7 MONROE STREET	R7-2	 	 	 	 	 	 	 	 	 	N	C7	04	0	 	7 MONROE RLTY ENTRPSI	2628	10415	1000	9415	0	1000	0	0	0	0	2	1	5.0	16	18	25.92	101.42	26.0	86.0	 	2	N	5	2	177750.0	554400.0	0.0	0.0	1900	2010	0	 	 	3.96	3.44	0.0	6.5	1	1002760003.0	0	0008	985303	198548	12d	 	101S028	10107	 	0.0	 	1	16V2	0	263.339066789	2849.2953639
994	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	164	19	103	  29	1006	02	1	10013	E009	5	7700	1	03	1A	66 MULBERRY STREET	C6-1	 	 	 	 	 	 	 	 	 	N	C7	04	0	 	BOK LUNG REALTY INC	4936	22000	4000	18000	0	1000	0	0	0	0	2	4	5.0	32	38	50.58	100.0	25.0	45.0	 	0	N	5	2	333000.0	1521450.0	0.0	0.0	1909	0	0	 	 	4.46	3.44	6.0	6.5	1	1001640019.0	0	0029	984488	200030	12c	Y	101S032	10105	 	0.0	 	1	16V2	0	309.107736739	5254.18915555
996	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	276	4	103	   8	3000	02	1	10002	E009	5	7800	1	03	1A	9 MONROE STREET	R7-2	 	 	 	 	 	 	 	 	 	N	C7	04	0	 	9 MONROE REALTY INC	2542	10085	1950	8135	0	1950	0	0	0	0	2	1	5.0	16	17	25.08	101.33	25.0	94.0	 	3	N	5	2	113400.0	585900.0	0.0	0.0	1900	1987	0	 	 	3.97	3.44	0.0	6.5	1	1002760004.0	0	0008	985329	198551	12d	 	101S028	10107	 	0.0	 	1	16V2	0	258.766891189	2609.59363315
1002	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	276	59	103	   8	3000	02	1	10038	E009	5	7800	1	03	1A	53 CATHERINE STREET	R7-2	 	 	 	C1-5	 	 	 	 	 	N	M1	08	0	P	CHURCH OF ST JOSEPH	7673	38000	38000	0	0	0	0	0	0	38000	2	1	5.0	0	1	75.25	107.0	72.0	104.0	 	2	Y	3	2	459000.0	1447650.0	0.0	0.0	1924	0	0	 	 	4.95	3.44	0.0	6.5	1	1002760059.0	0	0008	985212	198525	12d	 	101S028	10107	 	0.0	 	1	16V2	0	363.10469672	8010.02941864
1004	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	162	13	103	  29	3003	02	1	10013	E009	5	7700	1	03	1A	24 MOTT STREET	C6-1	 	 	 	 	 	 	 	 	 	N	C7	04	0	 	LUEN HOP REALTY INC	2346	11148	1800	9348	0	1800	0	0	0	0	2	1	6.0	20	22	24.0	99.33	24.0	85.0	 	3	Y	5	2	159750.0	567000.0	0.0	0.0	1915	0	0	 	 	4.75	3.44	6.0	6.5	1	1001620013.0	0	0029	984655	199590	12d	 	101S032	10105	 	0.0	 	1	16V2	0	247.882726715	2397.81590812
1005	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	164	17	103	  29	1006	02	1	10013	E009	5	7700	1	03	1A	62 MULBERRY STREET	C6-1	 	 	 	 	 	 	 	 	 	N	G1	10	0	 	62-64 MULBERRY STREET	4825	34800	34800	0	0	0	34800	0	0	0	2	1	8.0	0	1	25.0	95.17	0.0	0.0	 	0	Y	5	5	495000.0	3132900.0	0.0	0.0	1999	0	0	 	 	7.21	3.44	6.0	6.5	1	1001640017.0	0	0029	984471	199981	12d	Y	101S032	10105	 	1001640017.0	11/30/1995	1	16V2	0	305.000549967	5213.13985077
1006	<geoprocessing describe geometry object object at 0x0F02D3A0>	MN	281	56	103	   8	1000	02	1	10002	E009	5	7800	1	03	1A	17 DIVISION STREET	C6-1G	 	 	 	 	 	 	 	 	 	N	K4	04	0	P	BELTTECH AT DIVISION,	1756	4875	4875	0	0	1625	0	0	0	3250	2	1	3.0	0	2	25.0	70.42	25.0	66.0	 	3	Y	5	2	192150.0	336600.0	0.0	0.0	1910	1988	0	 	 	2.78	3.44	6.0	6.5	1	1002810056.0	0	0008	985188	199377	12d	 	101S029	10107	 	0.0	 	1	16V2	0	195.398938705	1836.95896127
1009	<geoprocessing describe geometry object object at 0x0F02D0C0>	MN	163	25	103	  29	3002	02	1	10013	E009	5	7700	1	03	1A	59 BAYARD STREET	C6-1	 	 	 	 	 	 	 	 	 	N	C4	02	0	P	59 BAYARD ST REALTY C	2400	9618	2500	7118	0	2500	0	0	0	0	2	2	5.0	8	9	23.5	24.0	23.5	52.0	 	0	Y	5	5	75000.0	399852.0	0.0	265211.0	1910	1996	0	 	 	4.01	3.44	6.0	6.5	1	1001630025.0	0	0029	984817	199848	12d	 	101S032	10105	 	0.0	 	1	16V2	0	253.257601259	2446.96929829
1010	<geoprocessing describe geometry object object at 0x0F02D0C0>	MN	277	1	103	   8	2000	02	1	10002	E009	5	7800	1	03	1A	75 MADISON STREET	R7-2	 	 	 	 	 	 	 	 	 	N	C1	02	0	 	W & W FIRST REALTY IN	2515	8157	0	8157	0	0	0	0	0	0	2	1	5.0	10	10	25.0	100.58	25.0	66.0	 	3	N	5	2	53559.0	194519.0	0.0	0.0	1900	0	0	 	 	3.24	3.44	0.0	6.5	1	1002770001.0	0	0008	985223	198804	12d	 	101S029	10107	 	0.0	 	1	16V2	0	257.873981823	2705.06699456
1012	<geoprocessing describe geometry object object at 0x0F02D580>	MN	280	42	103	   8	1001	02	1	10002	E009	5	7800	1	03	1A	35 EAST BROADWAY	C6-1G	 	 	 	 	 	 	 	 	 	N	K4	04	0	 	37-35 26 CHINATOWN LL	4600	24157	24157	0	0	9000	0	0	0	15157	2	1	6.0	0	7	49.0	100.0	49.0	95.0	E	3	Y	5	1	361800.0	1635750.0	0.0	0.0	1910	1985	0	 	 	5.25	3.44	6.0	6.5	1	1002800042.0	0	0008	985272	199154	12d	 	101S029	10107	 	0.0	 	1	16V2	0	308.042420024	4869.27426897
1013	<geoprocessing describe geometry object object at 0x0F02D580>	MN	200	27	103	  29	2002	02	1	10013	E009	5	7700	1	03	1A	65 MOTT STREET	C6-1	 	 	 	 	 	 	 	 	 	N	C7	04	0	P	WING YIP REALTY CORP	2310	11534	1500	10034	0	1500	0	0	0	0	2	2	7.0	20	22	23.08	100.5	23.0	48.0	 	3	Y	5	2	194850.0	829800.0	0.0	0.0	1910	1987	0	 	 	4.99	3.44	6.0	6.5	1	1002000027.0	0	0029	984679	200201	12c	 	101S032	10105	 	0.0	 	1	16V2	0	253.906828215	2473.39083939
1015	<geoprocessing describe geometry object object at 0x0F02D580>	MN	279	11	103	  27	1006	02	1	10038	E009	5	7800	1	03	1A	15 OLIVER STREET	R7-2	 	 	 	C2-5	 	 	 	 	 	N	S3	04	0	 	MOY, JAMES C.	1977	4299	1239	3060	1239	0	0	0	0	0	2	1	3.0	3	4	21.92	86.0	24.0	65.0	 	3	Y	5	5	88669.0	234581.0	0.0	0.0	1920	0	0	 	 	2.17	3.44	0.0	6.5	1	1002790011.0	0	0027	984742	198896	12d	 	101S029	10107	 	0.0	 	1	16V2	0	219.772111835	2027.4279165
1020	<geoprocessing describe geometry object object at 0x0F02DB20>	MN	281	60	103	   8	1000	02	1	10002	E009	5	7800	1	03	1A	11 DIVISION STREET	C6-1G	 	 	 	 	 	 	 	 	 	N	K4	04	0	 	TSUNG-SUN SOCIAL CLUB	1763	5436	5436	0	0	2200	0	0	0	3236	2	1	3.0	0	2	25.0	70.5	25.0	68.0	E	3	N	5	2	154800.0	502650.0	0.0	0.0	1910	1988	0	 	 	3.08	3.44	6.0	6.5	1	1002810060.0	0	0008	985114	199370	12d	 	101S029	10107	 	0.0	 	1	16V2	0	196.982423277	1858.90879605
1021	<geoprocessing describe geometry object object at 0x0F02DB20>	MN	120	9	101	 	 	 	0	0	 	0	0	 	 	 	        FRANKFORT STREET	C6-4	 	 	 	 	 	LM	 	 	 	N	U1	07	0	C	NYC DEPT OF HIGHWAYS	0	0	0	0	0	0	0	0	0	0	7	0	0.0	0	0	216.0	114.0	0.0	0.0	 	0	Y	5	5	648900.0	648900.0	648900.0	648900.0	0	0	0	 	BROOKLYN BRIDGE	0.0	10.0	10.0	10.0	1	1001200009.0	0	0000	0	0	12b	 	101S022	10104	 	0.0	 	1	16V2	0	640.705997366	23281.0201712
1022	<geoprocessing describe geometry object object at 0x0F02D3E0>	MN	279	54	103	  27	1003	02	1	10038	E009	5	7800	1	03	1A	22 1/2 CATHERINE STREET	R7-2	 	 	 	 	 	 	 	 	 	N	C7	04	0	P	NEE KUNG SU INC.	1910	8513	1703	6810	0	1703	0	0	0	0	2	1	5.0	16	17	27.92	69.92	28.0	68.0	 	3	Y	5	2	85950.0	499500.0	0.0	0.0	1900	0	0	 	 	4.46	3.44	0.0	6.5	1	1002790054.0	0	0027	984984	199024	12d	 	101S029	10107	 	0.0	 	1	16V2	0	187.538305168	1746.28279776
1023	<geoprocessing describe geometry object object at 0x0F02D3E0>	MN	201	28	103	  29	3001	02	1	10013	E009	5	7700	1	03	1A	5 ELIZABETH STREET	C6-1	 	 	 	 	 	 	 	 	 	N	M9	08	0	X	TRUST IN GOD CHURCH	1915	8975	8975	0	8975	0	0	0	0	0	2	1	5.0	0	2	29.5	72.0	30.0	65.0	 	3	Y	5	2	141300.0	975600.0	141300.0	975600.0	1890	0	0	 	 	4.69	3.44	6.0	6.5	1	1002010028.0	0	0029	984877	200026	12c	 	101S032	10105	 	0.0	 	1	16V2	0	207.182900808	1932.10685756
1025	<geoprocessing describe geometry object object at 0x0F02D3E0>	MN	279	7501	103	  27	1006	02	1	10038	E009	5	7800	1	03	 	29 OLIVER STREET	R7-2	 	 	 	 	 	 	 	 	 	N	R1	02	0	P	OWNER / AGENT	1688	3240	0	3240	0	0	0	0	0	0	2	1	3.0	8	8	21.83	77.0	21.83	58.17	 	0	Y	5	5	38959.0	164034.0	4720.0	4720.0	1900	0	0	 	 	1.92	3.44	0.0	6.5	1	1002797501.0	155	0027	984779	198746	12d	 	101S029	10107	 	1002790004.0	11/29/1984	1	16V2	7	194.258438247	1655.96678493
1027	<geoprocessing describe geometry object object at 0x0F02D9A0>	MN	162	37	103	  29	3003	02	1	10038	E009	5	7700	1	03	1A	10 CHATHAM SQUARE	C6-1G	 	 	 	 	 	TA	 	 	 	N	O5	05	0	 	9-10 CHATHAM, LLC	1627	11000	11000	0	9200	1800	0	0	0	0	2	1	6.0	0	2	20.08	79.92	20.0	79.0	 	0	Y	5	2	186300.0	577350.0	0.0	0.0	1920	0	0	 	 	6.76	3.44	6.0	6.5	1	1001620037.0	0	0029	984801	199427	12d	 	101S032	10105	 	0.0	 	1	16V2	0	206.929428756	1731.96850246
1028	<geoprocessing describe geometry object object at 0x0F02D9A0>	MN	121	1	101	  29	4019	02	1	10007	E006	5	7700	1	01	3B	1 CENTRE STREET	C6-4	 	 	 	 	 	 	 	 	 	N	O4	05	0	C	NYC DCAS	50184	1056600	1056600	0	1056600	0	0	0	0	0	2	2	39.0	0	0	327.25	182.92	327.25	182.92	 	0	Y	3	2	15615000.0	84096900.0	15615000.0	84096900.0	1914	2004	0	 	MUNICIPAL BUILDING	21.05	10.0	10.0	10.0	1	1001210001.0	0	0029	983231	199032	12b	 	101S022	10104	 	1001210001.0	07/29/2010	1	16V2	0	1037.10360369	62385.6002133
1029	<geoprocessing describe geometry object object at 0x0F02D9A0>	MN	162	14	103	  29	3003	02	1	10013	E009	5	7700	1	03	1A	26 MOTT STREET	C6-1	 	 	 	 	 	 	 	 	 	N	C7	04	0	 	26 MOTT ST CORP	2321	10058	1150	8908	0	1150	0	0	0	0	2	1	6.0	20	21	24.0	96.25	24.0	96.0	 	3	N	5	2	179100.0	501750.0	0.0	0.0	1910	1961	0	 	 	4.33	3.44	6.0	6.5	1	1001620014.0	0	0029	984651	199614	12d	 	101S032	10105	 	0.0	 	1	16V2	0	246.089129429	2376.27004062
1030	<geoprocessing describe geometry object object at 0x0F02D100>	MN	280	38	103	   8	1001	02	1	10002	E009	5	7800	1	03	1A	45 EAST BROADWAY	C6-1G	 	 	 	 	 	 	 	 	 	N	K4	04	0	 	QUON DUNN CP	2025	10750	10750	0	1792	5375	0	0	0	3583	2	1	6.0	0	5	27.0	75.0	27.0	75.0	 	3	N	5	2	206100.0	1664550.0	0.0	0.0	1910	1987	0	 	 	5.31	3.44	6.0	6.5	1	1002800038.0	0	0008	985386	199176	12d	 	101S029	10107	 	0.0	 	1	16V2	0	211.598295559	2152.40834991
